Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,sentiment,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview,mentionedFeature,mentionedSynonyms
6322,6322,6191,2021-01-26 15:25:40,,"Excellent, excellent...love the fact that it can be used offline...simple and precise explanations...hands on practice, games and challenges...",5,,oneka James,,POSITIVE,0d9e9f1e-e9e7-4d47-b4c1-33ad9bfeb949,https://play-lh.googleusercontent.com/a/AGNmyxYkOLRkjWsQsaN2YjFQsucYCth4UUuyYHfk2yH4=mo,1.0,1.4.43,"Thanks a billion, oneka James! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤️",2021-02-03 00:42:33,excellent excellentlove fact used offlinesimple precise explanationshands practice games challenges,challenges,challeng
6440,6440,6309,2021-01-18 09:52:16,,It is a really good way to learn coding.. specially kids can learn very easily.. the way of teaching here is really awesome.. everyone have to try it.. learn coding in this app..while seeing this app I felt like why didn't I get this app before.. the best app of coding ever..,5,,Venkatramana bhat,,POSITIVE,34936174-46c3-43b9-ad93-6baf5e8d4f85,https://play-lh.googleusercontent.com/a/AGNmyxYuSjiRedtNjOucpJgUmbzC00MymN0KgYXTSjxc=mo,23.0,1.4.43,,,really good way learn coding specially kids learn easily way teaching really awesome everyone try learn coding appwhile seeing app felt like didnt get app best app coding ever,boosters,special
6459,6459,6328,2021-01-17 08:44:12,,This is possibly the best programming app for beginners. Really appreciate the hard work this person has put in to build this app,5,,Akhtar Edroos,,POSITIVE,46932609-da04-4865-b407-9f7029a7292d,https://play-lh.googleusercontent.com/a/AGNmyxYbBKu8Tt6XxoMRbpg7lcNTHWk37KJRV8ZQKMWyhig=mo,0.0,,,,possibly best programming app beginners really appreciate hard work person put build app,status quo sloth,person
6565,6565,6434,2021-01-11 06:57:46,,"Awesome,I have learnt to create my personal website even though I am an Arts student.",5,,Picostorm Marvel,,POSITIVE,0e50982b-f2a0-4b37-82f6-1fbb52b1f374,https://play-lh.googleusercontent.com/a-/ACB-R5R_jOyZTVUnyJZCvADjI-6E9kwh25Eo_W8kzkcP8g,0.0,1.4.21,"Thanks a ton, Picostorm! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course.

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2021-01-12 04:12:27,awesomei learnt create personal website even though arts student,status quo sloth,person
6607,6607,6476,2021-01-08 19:16:10,,"Three lovely things about this app. 1. It has a nice user interface 2. It's Python IDE is the best so far on Android. 3. The lessons are so comprehensive 4. The code coaches and challenges are also outstanding. My suggestion. Please work more on the python IDE. Add a float button for ""undo"" instead of having it stay inside settings. Also add an auto save feature in the IDE too.",4,,Chidozie Nnabuife,,POSITIVE,cd46f84f-f150-4623-bce6-2ead304475c6,https://play-lh.googleusercontent.com/a-/ACB-R5RTYJAqNzjL_aR3GIWX97oIagCJNpkOGVNak8nqlA,6.0,,"Thanks a billion for your suggestion, Chidozie! 😊
Glad you loved our app.

Please keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2021-01-12 04:58:27,three lovely things app 1 nice user interface 2 python ide best far android 3 lessons comprehensive 4 code coaches challenges also outstanding suggestion please work python ide add float button undo instead stay inside settings also add auto save feature ide,challenges,challeng
6628,6628,6497,2021-01-07 11:45:21,,"I would understand if some of the advanced lesson got locked behind premium. But some basic lesson got locked behind paywall (like elif, which is totally basic) is just weird. Also this app ui is a bit wonky",2,,HOT POTATO,,NEGATIVE,1e1c0c1f-3d18-4e01-bd8d-aada94fe5047,https://play-lh.googleusercontent.com/a/AGNmyxZpclf6hxmuZ6drImOXtoL__YZhqhEkfPjsibvt=mo,1.0,,,,would understand advanced lesson got locked behind premium basic lesson got locked behind paywall like elif totally basic weird also app ui bit wonky,torture breaks,paywal
6674,6674,6543,2021-01-05 04:16:58,,Please can you contact me. You won't reply to my emails. You keep taking my money but don't give me the premium content! Robbery,1,,Andrew Jeffery,,NEGATIVE,441c31a3-1760-432e-9d95-9fbbfe1d5fb2,https://play-lh.googleusercontent.com/a/AGNmyxb6XsDAH8w_ngfadp4nIGfvAttuW4tiHVRCbJ6I=mo,1.0,1.4.40,,,please contact wont reply emails keep taking money dont give premium content robbery,voting,content r
6688,6688,6557,2021-01-04 08:55:25,,Its a way too easy coding language that is WAYYYYY too simple. It feels like im on scratch jr. when coding. Also when you dont want to do a challenge it says you are lazy,1,,SpeedTV,,NEGATIVE,64526762-03a5-4861-b4e1-83182fd284d6,https://play-lh.googleusercontent.com/a-/ACB-R5T6t_kj8tAADkOczoBR7PMmI6huWWVmyoUkVkEkAg,0.0,,,,way easy coding language wayyyyy simple feels like im scratch jr coding also dont want challenge says lazy,challenges,challeng
6748,6748,6617,2020-12-31 16:35:17,,Teaches you in detail so that you actually understand what's going on.i only Started using it today but I already have full confidence in the app.It personalise the experience and the humour is a nice touch,5,,Storm Musarara,,POSITIVE,f9717e6c-1318-4be4-bed5-d73564453910,https://play-lh.googleusercontent.com/a/AGNmyxZia_hXeXWQx5-_sV1CIwxKSPPjLNH4YxepeLwO=mo,0.0,1.4.40,,,teaches detail actually understand whats going oni started using today already full confidence appit personalise experience humour nice touch,status quo sloth,person
6846,6846,6715,2020-12-26 11:02:13,,This is one heck of an app I personally do not own a computer but this app helped me experience of programming as if I was doing it on let's say a more well known programming app: Unity . A great experience overall I highly recommended this app,5,,Bupio,,POSITIVE,8849b0d8-6d2e-48bd-8659-2620bddf0dca,https://play-lh.googleusercontent.com/a-/ACB-R5TrikCiqWKP6t4RAtDTdcHDpoZIQ29sKSI4h9TBHg,0.0,,"Thanks a billion, Bupio! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤️",2021-01-19 04:07:32,one heck app personally computer app helped experience programming lets say well known programming app unity great experience overall highly recommended app,status quo sloth,person
6885,6885,6754,2020-12-24 03:52:42,,It is very nice and useful 😊. You have a youtube account right?? please tell..,5,,Sai Charan,,POSITIVE,0eb9bc49-8451-4edf-abe0-9abc81655460,https://play-lh.googleusercontent.com/a-/ACB-R5QBnTIo8_JY2bOmw6u2hnCy9OMPFJKu32GYQqTx,0.0,,"Thanks a ton, Sai Charan! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2021-01-12 05:12:23,nice useful youtube account right please tell,status quo sloth,account
6942,6942,6811,2020-12-21 05:24:51,,just wow!! An amazing app i ever seen. specially like the system to learn programming simply with fun.,5,,Ahmad Baki,,POSITIVE,8a7cac45-577e-42b4-b5ed-62c9c52697b9,https://play-lh.googleusercontent.com/a-/ACB-R5QkHWa-ahkEyLAhT9wVW2BzueIYjp4MtRuOlML9XaE,0.0,1.4.40,"Thanks a ton, Ahmad Baki! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2021-01-12 04:36:44,wow amazing app ever seen specially like system learn programming simply fun,boosters,special
7097,7097,6966,2020-12-12 20:17:13,,This is a very good app especially for those who are still beginers in programming,5,,Tach Harm,,POSITIVE,daf856d0-ee8b-4113-ae43-b25e77037337,https://play-lh.googleusercontent.com/a-/ACB-R5TsBp7CMSJN2lEyz8icirlufheAaghD-nkXZxpZKA,0.0,1.4.40,"Thanks a ton, Tach Harm! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2020-12-20 01:23:16,good app especially still beginers programming,boosters,special
7135,7135,7004,2020-12-09 21:39:24,,A funny way to learn codes specially for beginners. Awesome 👍😊😊.,5,,Yusup Khan,,POSITIVE,6c80f99f-8d1e-4229-8534-2a3cf0ef9af1,https://play-lh.googleusercontent.com/a-/ACB-R5RSYiConxGX6JK657roC-Bbj56vKUbnRHD6neO-wNw,0.0,1.4.40,"Thanks a ton, Yusup! 😊
Glad you loved our app.

Please keep exploring Programming Hero and keep supporting us.

This month, you'll look hotter in your brand new profile page.

You can produce a baby robot in one night with your ""Python In One Night"" video course. 

Next is the C course. Stay tuned.

Love from Team Programming Hero! ❤",2020-12-17 00:36:30,funny way learn codes specially beginners awesome,boosters,special
7167,7167,7036,2020-12-06 21:38:56,,"Really NOT what i thought it would be especially after i paid for it. I finished the ""game"" in a matter of hours and still had no idea about how to write programs in C. I would recommend spending your money on books like Stephen G Kochans' Programming in C. It will take you frome absolute beginner to miles beyond where this app will.",1,,Jerry Howard,,NEGATIVE,ae2e49c5-45bd-411e-99e6-2b0e882107b7,https://play-lh.googleusercontent.com/a/AGNmyxbwd2ulPJia0-y3ZhiC90ZmPmxgfk2Nw0Zw67EV=mo,2.0,,"Hey Jerry Howard.

We're extremely sorry that you had a bad experience with our app. 😢

It would be very helpful if you can explain a little more about what you didn't like. This will help us to work harder to make this app better for you.

Please share those our way at support@programminghero.freshdesk.com 

Love from Team Programming Hero. ❤️",2020-12-14 08:04:59,really thought would especially paid finished game matter hours still idea write programs c would recommend spending money books like stephen g kochans programming c take frome absolute beginner miles beyond app,boosters,special
7207,7207,7076,2020-12-03 00:35:05,,Superr cool and very useful especially for beginners,5,,Akalaya Gk,,POSITIVE,4fc53fc7-af6a-41b2-b7f6-6772943a016f,https://play-lh.googleusercontent.com/a/AGNmyxbk8mb0_mqpjpNJat3Y8YksxeU_KmEDy5TotpJT=mo,0.0,1.4.40,"Thanks a ton, Akalaya Gk! 😊

We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Python video course. Now we're working on to bring Machine Learning and C Programming courses. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-12-03 04:12:10,superr cool useful especially beginners,boosters,special
7221,7221,7090,2020-12-01 01:45:05,,World's best programming learning app for begginers .I and almost everybody who used this app highly recommend it . Long live and give us new versions .,5,,Shahriar Kamal Nafiz,,POSITIVE,aaced52e-cc9d-4f4b-87b5-1ce88354e63d,https://play-lh.googleusercontent.com/a-/ACB-R5QmdxTTt2CuxT0KcwucN0p293guVOaEFX9XSnk_M2Y,0.0,,"Thanks a ton, Shahriar Kamal Nafiz! 😊

We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Python video course. Now we're working on to bring Machine Learning and C Programming courses. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-12-02 01:27:23,worlds best programming learning app begginers almost everybody used app highly recommend long live give us new versions,torture breaks,live
7248,7248,7117,2020-11-28 10:52:27,,"Its amazing app overall i started coding again after quitting for a long time because of non simplified courses, but as soon as i have started using this app I started loving coding again😍😘. The only thing i want from you(developers) is we need more languages to learn especially adding C++ would be great.",5,,Alex A,,POSITIVE,f5d8a63e-cd02-43ec-a595-b4389ba97067,https://play-lh.googleusercontent.com/a/AGNmyxbMjKjc4r49fLdXkGGewkQ9s7GbTL8zjUshyFy4=mo,0.0,,"Thanks a ton, Alex A! 😊

We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new web development video course. Now we're working on to bring Machine Learning and C Programming courses. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-12-02 01:15:15,amazing app overall started coding quitting long time non simplified courses soon started using app started loving coding thing want youdevelopers need languages learn especially adding c would great,boosters,special
7326,7326,7195,2020-11-22 09:54:51,,"Other apps say for beginners , but they don't realize that some people especially for 3rd world africa don't understand what variables,string ,modules,etc are they don't even explain it . But this program is absolutely for beginners as in those who don't know even a dot . It's perfect and free except it's premium price is a lot for those in 3rd world Africa . Otherwise it is the definition of a perfect app. Learn with it then you can advance with other high level books.",5,,ike,,POSITIVE,df6885bc-4888-483e-8e5f-f70681229506,https://play-lh.googleusercontent.com/a/AGNmyxaofwYSwqqHxON4ItIFJ2S-MHOcluLQV3mZm3cA=mo,34.0,1.4.35,"Thanks a ton, Ikenna Nwaogwugwu! 😊

We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new web development video course. Now we're working on to bring Machine Learning and C Programming courses. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-11-22 11:57:44,apps say beginners dont realize people especially 3rd world africa dont understand variablesstring modulesetc dont even explain program absolutely beginners dont know even dot perfect free except premium price lot 3rd world africa otherwise definition perfect app learn advance high level books,boosters,special
