Unnamed: 0,date,content,rating,isEdited,userName,title,developerResponse,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview
23497,2020-09-20 11:51:36,,4,,Rudra Chandrakar,,,POSITIVE,python,b348cb1c-6564-4e20-8d3d-72a0d16e22c2,https://play-lh.googleusercontent.com/a-/ACB-R5TZNgODSqpu0j9p1uNAYPRT-92xsH3x-cd62o-c6A,"This app is awesome. But, it doesn't have python libraries😔.",0.0,3.5.0,,,app awesome doesnt python libraries
23513,2020-09-20 03:29:18,,4,,saurabh winchurne,,,POSITIVE,python,271dab57-900d-439a-ac16-fd68b560e7a6,https://play-lh.googleusercontent.com/a-/ACB-R5SGiS3ELtzupf8o1rjIwCgzOYphVTYbxE0Z2kvXGw,I downloaded this app to practice python. It has done good job at providing all the basic fundamentals concept.,0.0,3.5.0,"Hello,
Thanks for your feedback!
We've noticed that you have given SoloLearn a three-star rating, however, your written feedback was positive. If you are experiencing any issues with our app, please contact us via info@sololearn.com.",2020-09-08 09:57:45,downloaded app practice python done good job providing basic fundamentals concept
23625,2020-09-18 01:17:15,,4,,Anitha Saju,,,POSITIVE,python,69d9eafc-f21e-41ab-9027-e9266e31a2da,https://play-lh.googleusercontent.com/a-/ACB-R5Rly_4_I3jq64sMCq_rGHHdN_fwSvnm7yB76_n5,Great app. Good for beginners. Im currently learning python through this app. I have only one problem. You guys should try to include more explanations for begineers as they move to more chapters. +I love the''make available offline'' option.,0.0,3.5.0,,,great app good beginners im currently learning python app one problem guys try include explanations begineers move chapters love themake available offline option
23636,2020-09-17 20:24:11,,5,,Jeremy Milliken (xdragonx689),,,POSITIVE,python,03dea1ae-f006-48a3-85ba-64752ec5e6a3,https://play-lh.googleusercontent.com/a-/ACB-R5ReKCPl27f1LTkLXX1R58a-DW6l5kFvU-XI1nenbA,I'm learning alot with this app. It is wonderful to kill some time through out my day and do an excersize here and there. It's convienent and a great way to practice code. The step by step help is nice. It's very well done overall I belive. Very helpful. I have gotten far into the c# and some of the python.,0.0,3.5.0,,,im learning alot app wonderful kill time day excersize convienent great way practice code step step help nice well done overall belive helpful gotten far c python
23660,2020-09-17 06:40:23,,5,,J “Noble6” Nieves,,,POSITIVE,python,03a7b603-13a8-4504-94a1-9d5d0abdd21a,https://play-lh.googleusercontent.com/a-/ACB-R5QVY4kSQOfpj5gruyvZMxrrMWGs6DQXMsyPwyF_Zcg,I enjoy using this app touching on java and getting a on the go experience of learning when I can during my lunch breaks or chilling with my significant other. Also helped me brush on python to study with my friend that wanted to practice.,0.0,3.5.0,,,enjoy using app touching java getting go experience learning lunch breaks chilling significant also helped brush python study friend wanted practice
23669,2020-09-17 05:05:11,,5,,Wesley Nyangoto,,,POSITIVE,python,574ff78f-5c07-401b-8501-e38d4f076e58,https://play-lh.googleusercontent.com/a-/ACB-R5QGkvX8DZ_Tmy0pYEM_JrL1iw8WDl4CEsrNrphuJQ,I started to learn javascript with grasshopper which was soooo confusing I couldn't practice coding my own stuff it was only one practice but with this app I started to learn python from scratch and I am heading somewhere thanks for this amazing app,0.0,3.5.0,,,started learn javascript grasshopper soooo confusing couldnt practice coding stuff one practice app started learn python scratch heading somewhere thanks amazing app
23820,2020-09-14 08:00:24,,5,,Juan Montenegro,,,POSITIVE,python,cce53f5c-d9b3-4e45-9c43-a94c40932724,https://play-lh.googleusercontent.com/a/AGNmyxZQdGbDesIiwV1E6b8h1sJgfW0kODT4_hcIQwEg=mo,Really cool and informative as hell. I really recommend this app. Quite good for the python introduction,0.0,3.5.0,,,really cool informative hell really recommend app quite good python introduction
23979,2020-09-10 23:15:45,,5,,Craftech,,,POSITIVE,python,678123cc-6762-419d-b7d1-abe9af6fa688,https://play-lh.googleusercontent.com/a-/ACB-R5SW_8nriWQw5aq0xST-ngNloEwRtHk6npxErCQh,Best app for python programming ever i just loved it 👍👍👍👍,0.0,3.5.0,,,best app python programming ever loved
24183,2020-09-07 05:17:38,,5,,ACCF “Dupty Chief State” Rajasthan,,,POSITIVE,python,e247a908-70e4-40d6-b07f-3e3836ca4ec8,https://play-lh.googleusercontent.com/a-/ACB-R5TKzadf9SRPUmUo0nY-Q0MKBBVpYK_j5QN7_87zb5I,I learn html CSS js python c and c++ without any teacher only with this app amazing app of all time thanks sololearn,0.0,2.5.3,,,learn html css js python c c without teacher app amazing app time thanks sololearn
24249,2020-09-06 02:16:56,,5,,V Gamer,,,POSITIVE,python,3ffc7768-edd1-4dd2-9fec-826f4c66874b,https://play-lh.googleusercontent.com/a-/ACB-R5SxcX45_TBUzNk3myjRCqW1kG7o1cmKxFs1Y5Cl,"The application is very good for teaching the coading languages as it contains many computer language such as python, C language, C++and etc",0.0,,,,application good teaching coading languages contains many computer language python c language cand etc
24396,2020-09-03 10:20:54,,4,,DIRGH AGARWAL,,,POSITIVE,python,223ae62b-8693-408f-b0bc-f8c84cfc0698,https://play-lh.googleusercontent.com/a-/ACB-R5TaYtqhMA0whL8MxtPmrdPR6nA_jisjGaayBIaF-A,This app is really amazing 👌 but I have only one problem I wanted to learn python but it is not paying attention towards that language there are few things that only C and Swift are given. Otherwise it is the best app for beginners,0.0,,,,app really amazing one problem wanted learn python paying attention towards language things c swift given otherwise best app beginners
24435,2020-09-02 11:04:26,,4,,Sumit Kumar Bhagat,,,NEGATIVE,python,c82db249-883a-4f9c-a091-ac1449823d43,https://play-lh.googleusercontent.com/a-/ACB-R5QXtSSo_27puW5ST_XTONtUJR-5KUT7OXobX1JBgQ,"I like this app everyday I try to learn python,c,Java, JavaScript....but. I want this app should be more interesting..",0.0,3.4.9,,,like app everyday try learn pythoncjava javascriptbut want app interesting
24451,2020-09-02 04:58:27,,5,,Solomon,,,POSITIVE,python,1f41fc18-c733-4847-a41f-ce48ac07c00a,https://play-lh.googleusercontent.com/a-/ACB-R5RJzjXUhDA39i-gZ9e_WkMNK5pYZ05zapVYaJ2rvA,"Very helpful app, i would recommend to everyone who wants to learn programming language. I am using this app to learn python and HTML",0.0,,,,helpful app would recommend everyone wants learn programming language using app learn python html
24511,2020-09-01 01:25:58,,5,,Hasan Banna,,,POSITIVE,python,cd804c59-d518-40ab-a2f6-2fe335c0e7a0,https://play-lh.googleusercontent.com/a-/ACB-R5TB4lpTjY0k9qWnlk48MCZSpjo3-OJu9UYsLGKJ,It’s good to learn python for absolute begginer. One can play with the code & enjoy.,0.0,3.4.9,,,good learn python absolute begginer one play code enjoy
24582,2020-08-30 17:59:50,,5,,Brandon Calahan,,,POSITIVE,python,05e6d5d6-0703-4cb9-9d58-f8d8f8304e67,https://play-lh.googleusercontent.com/a/AGNmyxazV5AnYaxeq3ZaeGoEL7xg9GLeAdAZLU7B1SQ0=mo,Made learning python fun and approachable,0.0,,,,made learning python fun approachable
24615,2020-08-30 06:04:28,,4,,Zappa Bain,,,POSITIVE,python,4bf4f11d-a21b-4cfe-aa32-3dbc051a3c76,https://play-lh.googleusercontent.com/a/AGNmyxZPtJ-ufw_1-TqcH6hp_nBzv-yCBMu0dyURi0HT=mo,"As with any area, to really learn you have to practice, in this case program, to play with python and try things for yourself, not fill gaps. Thats what the ""Try it yourself"" is there. But as an intro to see what python can do and fix some ideas by filling gaps it's nice and quite well explained.",0.0,3.4.9,,,area really learn practice case program play python try things fill gaps thats try intro see python fix ideas filling gaps nice quite well explained
24618,2020-08-30 04:52:51,,5,,Awal Ariansyah,,,POSITIVE,python,9f93412d-1464-43ef-a450-ecc69425c5cc,https://play-lh.googleusercontent.com/a-/ACB-R5Tf22k87McwcatsoSPhGr5ylEd0mU5q07nIz5t3yw,"Really instructive, i'm moving from javascript to python using this app",0.0,3.4.9,,,really instructive im moving javascript python using app
24684,2020-08-28 22:24:26,,5,,Akanto Khan,,,POSITIVE,python,d46ade9a-c513-4fdb-96de-ccb84a214532,https://play-lh.googleusercontent.com/a-/ACB-R5SpcbDcygTNgK0JNiYJyrwQDw1qXzxj6t3dCQAs,"This app is very easy to use. In this app I learn python, c++,c program, java script etc for free.",0.0,3.4.9,,,app easy use app learn python cc program java script etc free
24751,2020-08-27 12:09:42,,5,,JAMIU ADEWALE OGUN,,,POSITIVE,python,b1247576-85ff-42c6-bd42-3ec8913fe238,https://play-lh.googleusercontent.com/a-/ACB-R5SCtAB1h7JXereI8AKNfGm2YUiH4dM4Q5ornCiM,Am so excited to learn the rudiments of python. With the knowledge i now know how to code to a certain level. Am still on it thanks for the way out of idleness.,0.0,3.4.9,,,excited learn rudiments python knowledge know code certain level still thanks way idleness
24758,2020-08-27 10:05:12,,5,,Meenakshi Singh,,,POSITIVE,python,5b19a3be-4c39-4b6c-91d3-c7eb665989d2,https://play-lh.googleusercontent.com/a-/ACB-R5TFPba_3s45nH0bCaGAUcuMWaC8tM-WwFLv5XxF,"It is very useful in learning codings like c++,python,java,html,etc.Xtreamly fabulastic.",0.0,3.4.9,,,useful learning codings like cpythonjavahtmletcxtreamly fabulastic
24793,2020-08-26 22:05:40,,5,,basheer Ahmed kp,,,POSITIVE,python,6fd3ddbd-0bf3-45c7-a615-c73ffd0c1866,https://play-lh.googleusercontent.com/a-/ACB-R5Q-Llp0RSUbMMIo6ifiAwivj4zPZ3BLJYESxnOresk,Good app. I couldnt find any pther way to learn python myself.... thanks alot to the developers,0.0,,,,good app couldnt find pther way learn python thanks alot developers
24811,2020-08-26 10:15:01,,5,,ARASH JOWKAR,,,POSITIVE,python,9ceb5a3c-c378-48b6-9b22-13b492ea92c8,https://play-lh.googleusercontent.com/a/AGNmyxbvR8r4uUwtpoBrJHgTh8Svh8xRqeYHUsIxfyjw=mo,This is amazing app for learning python,0.0,3.4.9,,,amazing app learning python
24918,2020-08-24 01:30:50,,5,,Shubhangi Biranwar,,,POSITIVE,python,a77656c4-95e2-49ab-87ca-cb8481e69629,https://play-lh.googleusercontent.com/a/AGNmyxZCDpcRoPjhqk9Ueh4uMV-2ivcQpDG5J2N_SrIb=mo,Good app for python I learn basic of language and program .,0.0,3.2.4,,,good app python learn basic language program
24924,2020-08-23 21:45:07,,4,,For Reviews,,,POSITIVE,python,cb84284d-f6ef-4283-8877-1a04e13782c7,https://play-lh.googleusercontent.com/a/AGNmyxav7qI6D4E7jFJLPdifqv4Mn2e5T5xQfebgW7fU=mo,"Awesome app. Lots of various code to learn, easy execution, well formatted, useful online chat forums and comments. And love the feature where you can share code with other users. Could use some more interactive challenges and classes but very pleased, they have coding for all kinds of things, from javascript, C#, python, to machine learning and html. Pleased, also not too many ads and all for free!",0.0,,,,awesome app lots various code learn easy execution well formatted useful online chat forums comments love feature share code users could use interactive challenges classes pleased coding kinds things javascript c python machine learning html pleased also many ads free
25027,2020-08-22 04:56:47,,5,,Samee Rahman,,,POSITIVE,python,8c0b1655-257e-4c65-b6d5-94917e0b2778,https://play-lh.googleusercontent.com/a-/ACB-R5SYAJR6y50a6D5VR7QjIh_QCdrQPoCzUiNBAOtE1A,What a App .This app is awesome .I can Do python so easily This is a best app but the practise time is so low That's why,0.0,3.4.9,,,app app awesome python easily best app practise time low thats
25130,2020-08-20 04:29:01,,4,,Rahul Das,,,POSITIVE,python,d98a6b76-7a9a-43b0-bbe4-e8417e16e71b,https://play-lh.googleusercontent.com/a-/ACB-R5TDeh8tCOTCOqEFzYIQp4YKuwvlibAT_pMfI40dmw,I took my first python learning in this app. And i am impressed.,0.0,3.4.8,,,took first python learning app impressed
25141,2020-08-20 00:29:25,,5,,Bully Hecker,,,POSITIVE,python,48ca89a8-7cc9-4569-92f9-183bc30faa19,https://play-lh.googleusercontent.com/a-/ACB-R5QFdjGVINcQVQAflvjHUMLNx2dcFnZmAsvxSkvCrA,"It is very good it helped to learn html, css and javascript. Now I am learning python",0.0,3.4.8,,,good helped learn html css javascript learning python
25212,2020-08-18 05:45:10,,2,,Mufudzi Chiguvare,,,NEGATIVE,python,fd72d8f5-7e7c-486c-a4f7-11b59f9a670b,https://play-lh.googleusercontent.com/a/AGNmyxb0rLjhEBgQ3WyKaeRVFTkqcX84h6SJq2YW4cqZ=mo,I would give u a 5 star but no...i spent more than _20 mins writing python code for the jungle camp challenge to only find that it had an EOF error...i try again for more than 6 times but it fails..i copy the code and paste it on the code playground and then works...but when i return it does not work..dont get me wrong this is a very helpful app and i really like it but this just makes me angry and feel like quit programing which is not supposed to happen,10.0,3.4.3,,,would give u 5 star noi spent _20 mins writing python code jungle camp challenge find eof errori try 6 times failsi copy code paste code playground worksbut return workdont get wrong helpful app really like makes angry feel like quit programing supposed happen
25226,2020-08-17 23:13:34,,4,,Otieno Ian,,,POSITIVE,python,f4a8a582-d173-4554-b0cd-86e3cd6bb421,https://play-lh.googleusercontent.com/a-/ACB-R5TCPofAJLSc9Ot_E5FnKdKWBCSUvhANdQeoQwu0,"This app is great.The thing they have got to do something to their Code Playground.When using python I cannot import third party modules giving so much limitation on whatever you do with this app.Though to say the truth, the experience was great. I love their coding challenges and their play section for some coding battles. This a great community for any beginner learning to code since I was once their and it was like a year ago. This app is great and I would recommend it to my friends.",0.0,3.4.5,,,app greatthe thing got something code playgroundwhen using python cannot import third party modules giving much limitation whatever appthough say truth experience great love coding challenges play section coding battles great community beginner learning code since like year ago app great would recommend friends
25327,2020-08-15 07:53:19,,5,,Ali Raza,,,POSITIVE,python,3045365b-5a31-4970-9db1-e6e36f6bac29,https://play-lh.googleusercontent.com/a/AGNmyxbOyltGzkVpA8l4b6ATBtzOwW3UVZ7brKj8bixp=mo,Amazing sololearn Nice exercie logical question Easy to learn python and gain more knowledge here.,0.0,3.4.8,,,amazing sololearn nice exercie logical question easy learn python gain knowledge
25380,2020-08-14 00:08:43,,5,,Jonathan Moulton,,,NEGATIVE,python,f9a97149-eefe-446b-879e-6b3ed431da6f,https://play-lh.googleusercontent.com/a-/ACB-R5RQIjqJS9oLT8dbRx1k09Qdree8xMLHD393VEJQRiQ,Downloaded a half hour ago and I'm already level 2 learning python 3,0.0,3.4.8,,,downloaded half hour ago im already level 2 learning python 3
25454,2020-08-12 01:21:58,,5,,Kanodecat,,,POSITIVE,python,c2f4cb65-4bb0-48d9-bc28-d7357d64ddff,https://play-lh.googleusercontent.com/a-/ACB-R5T_-DXuZSb0WenmLsUg6HksvnQYZOj0e89X4vQHaw,"Great app, learn html, some css, more javascript, and python with just this app. I might learn some AI in the future with this!",0.0,3.4.8,,,great app learn html css javascript python app might learn ai future
25511,2020-08-10 09:04:09,,5,,saurabh singh,,,POSITIVE,python,c50d87f3-b348-49e8-aff5-66b616df0ce7,https://play-lh.googleusercontent.com/a/AGNmyxYwrIhe-MwHhm7eAASHCt6muD8mo93xenG4jyfs=mo,Great way of learning python,0.0,3.4.8,,,great way learning python
25543,2020-08-09 15:04:08,,5,,daa,,,POSITIVE,python,a190daae-757b-4457-8cf7-a784eee946d0,https://play-lh.googleusercontent.com/a-/ACB-R5S-lJ930OA1-E2NBVeISXM4ac0j7ptW87GJuQYCIQ,I got my feet wet in coding with SoloLearn and I was surprised how quickly i got from being scared of code to actually having it help me make algorithms and such. SoloLearn is the way to go. Stupidly simple to use and I would recommend it to anyone. I am 15 and already making some simple sequencers and stuff in python. I was going to learn coding for fun and it unexpectedly changed my life lol,0.0,3.4.8,,,got feet wet coding sololearn surprised quickly got scared code actually help make algorithms sololearn way go stupidly simple use would recommend anyone 15 already making simple sequencers stuff python going learn coding fun unexpectedly changed life lol
