Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,sentiment,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview,mentionedFeature,mentionedSynonyms
41858,41858,40991,2017-12-20 01:33:28,,Best app for programming. But I have an issue about your discount offer.  It was showing Rs.80 for 1 year. But Rs.990 got deducted from my account. What should I do? Please reply asap.,3,,A Google user,,POSITIVE,1a8523a4-99d0-446c-923a-3fa5a685f418,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,4.0.8,"Dear Prasad,
We apologize for the inconvenience caused, we will help you out.
There is some misunderstanding, we have sent you an email which explains the discount offer, please have look and let us know if there are any doubts, we will be happy to help :)
Thank you for the appreciations :)",2017-12-26 16:33:21,best app programming issue discount offer showing rs80 1 year rs990 got deducted account please reply asap,status quo sloth,account
41877,41877,41010,2017-12-18 13:04:54,,"Purchased your Pro version , but it's not reflecting in my account.  Even amount is not refunded",1,,A Google user,,NEGATIVE,ddfebe4d-9899-496c-b7e1-ac3fd1e1b545,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,4.0,4.0.8,"Dear Ajay,
We apologize for the inconvenience caused, we will help you out.
Are you using multiple Google accounts with Playstore?",2018-02-17 04:16:21,purchased pro version reflecting account even amount refunded,status quo sloth,account
41907,41907,41040,2017-12-13 07:34:42,,"Sir, in ur new updated application the heding section of the content remains the same while its part are changing by clicking down arrow button but at the top heading section does not.it's goes change when go back and come after new topic then it will change so plz try to change this bcoz it is not clearly since how much content are there in one particular topic or heading",5,,A Google user,,NEGATIVE,05336a7e-89d3-4ec8-8984-2df8b9b63eea,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,6.0,4.0.7,"Dear Ramendra,

Thank you for reporting it to us, we will fix it soon :)",2017-12-13 07:39:22,sir ur new updated application heding section content remains part changing clicking arrow button top heading section notits goes change go back come new topic change plz try change bcoz clearly since much content one particular topic heading,voting,content r
41984,41984,41117,2017-12-03 00:18:28,,You have made what I thought was challenging.. easy..,5,,A Google user,,POSITIVE,7f296433-8f29-4a51-bb9f-863dfc3e283c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,4.0.3,"Dear Guru thank you for your genuine feedback. The team is thrilled to hear such a good feedback.You will also love our future updates.
ND",2018-01-25 03:47:13,made thought challenging easy,challenges,challeng
41990,41990,41123,2017-12-02 09:45:31,,"The overview for java script skips several pages that show up if you hit the back button. Was enjoying until I noticed this, makes it unusable.  Also need to create an account to give feedback about broken app... No thanks.",2,,A Google user,,NEGATIVE,72989609-c515-4b4c-9e39-9538d707a763,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,"Dear Joshua,

We apologize for the inconvenience caused, we will check out the issue and fix it at the earliest.
We take email for feedback so that we can inform our users that the issue is solved, plus if the issue is unclear then we can contact them and get a detailed idea of the issue :)",2017-12-04 07:19:09,overview java script skips several pages show hit back button enjoying noticed makes unusable also need create account give feedback broken app thanks,status quo sloth,account
42054,42054,41187,2017-11-26 21:00:19,,"I bought the premium version several months ago and even though the app and content has been substantially upgraded with the new version, the developer didn't try gouge me for extra money. Instead, they automatically carried forward my premium access. This is how you win customers! Happy to buy anything else they create in the future!!",5,,A Google user,,POSITIVE,3a279220-866b-4b3c-9e14-325588df6922,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,4.0.3,"Dear Andrew thank you for your genuine feedback. You are awesome. Lifetime pro subscription is a 1-time payment. You will get new courses and even future courses at no additional cost. 
ND",2018-01-25 05:21:22,bought premium version several months ago even though app content substantially upgraded new version developer didnt try gouge extra money instead automatically carried forward premium access win customers happy buy anything else create future,status quo sloth,custom
42142,42142,41275,2017-11-20 07:03:32,,"Bought the pro membership before they had accounts to go with it and I got to keep it. I was worried that, being as I hadn't had to have set up an account, prior to the massive Google partnership they had, that I would lose my membership and end up paying more. But I am happy that wasnt the case and enjoy using the app. Getting into programming is much easier with this tool as I have most of any one course at my fingertips. With continued development, this could be truly a one stop shop for any and all programmers.",5,,A Google user,,POSITIVE,bb627f19-09d7-45d8-aeab-ca0b9a6997d6,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,35.0,4.0.3,"Thank you so much Friend,
Support from our premium users played an important role in evolving Programming Hub into a better version.
Providing the premium membership of the new version was a small gesture of gratitude towards your support :)
We are glad that you liked it. 

Keep loving and supporting us, and keep sharing :)

you are Awesome!!!!!!",2017-11-20 13:43:30,bought pro membership accounts go got keep worried hadnt set account prior massive google partnership would lose membership end paying happy wasnt case enjoy using app getting programming much easier tool one course fingertips continued development could truly one stop shop programmers,status quo sloth,account
42166,42166,41299,2017-11-18 08:07:59,,I love the app specially the sample program with expected output. But if there's one thing a bit I dont like is the new update that keeps on telling me to subscribe to pro. Although I completely understand that they need to earn money for app maintenance and for people like who cannot afford to pay. Thanks guys and more power.,5,,A Google user,,NEGATIVE,5cd95711-d3ce-4ee9-b9b1-2a58e605c760,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,20.0,4.0.3,"Dear friend thank you for your valuable feedback. You are awesome. Go to settings, then notifications and then disable discount notification. Hope this helps.
ND",2018-01-25 06:20:48,love app specially sample program expected output theres one thing bit dont like new update keeps telling subscribe pro although completely understand need earn money app maintenance people like cannot afford pay thanks guys power,boosters,special
42241,42241,41374,2017-11-02 11:57:15,,I really love this app.. but there is problem with this new update.  Well I don't know if others have encountered it..   You don't complete most of the statements or the codes you write... So at times the output is different from what were in the codes especially with the HTML.....    PLEASE ATTEND TO IT BEFORE I EDIT MY REVIEW AND MY RATING,5,,A Google user,,NEGATIVE,ce968962-2495-46c5-840e-2f0dca307176,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,6.0,3.3.2,"Dear Thesuarus thank you for your reporting this to us. You are awesome. We are extremely sorry for the inconvenience caused, We will look into the matter and fix it as soon as possible.
ND",2018-01-28 03:46:36,really love app problem new update well dont know others encountered dont complete statements codes write times output different codes especially html please attend edit review rating,boosters,special
42468,42468,41601,2017-09-18 10:03:33,,"A special thnxx to developer team who made possible to program on a mobile phone...This app is fabulous & best for students who ha ve a big dream of becoming a software engineer...please add some more programs on the basis of 3d games,app building, website making & web designing & some more to help us to pursue our dreams... once again thanxx a lot to all the developer team of programming hub ...",5,,A Google user,,POSITIVE,bb9510ae-9ff8-4559-b5f1-d8a542792289,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,3.2.5,"Dear Ritien thank you for your genuine feedback. We are glad that you like our app. We have noted down your request and we will see what we can do. Keep loving and supporting us.
ND",2017-09-20 03:04:31,special thnxx developer team made possible program mobile phonethis app fabulous best students ha big dream becoming software engineerplease add programs basis 3d gamesapp building website making web designing help us pursue dreams thanxx lot developer team programming hub,boosters,special
42484,42484,41617,2017-09-14 22:55:06,,"Amazing app, specially the compiler is outstanding for every course. Only the course and compiler for QBASIC isn't present. Please add it.",5,,A Google user,,POSITIVE,81307f56-ed61-446a-9281-0dc9c047ee71,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,3.2.5,"Dear Sanjay thank you for your valuable feedback. You are awesome. We have noted down your request. We will look into the matter and see what we can do.
ND",2017-09-15 05:16:32,amazing app specially compiler outstanding every course course compiler qbasic isnt present please add,boosters,special
42624,42624,41757,2017-08-15 09:31:23,,Very interrested application especially for copmuter science teaching,5,,A Google user,,POSITIVE,64fc91f0-3102-453d-8f03-b956764bf92b,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,"Dear friend thank you for your genuine feedback. You are awesome. Keep supporting us.
ND",2017-08-16 03:15:01,interrested application especially copmuter science teaching,boosters,special
42837,42837,41970,2017-07-09 07:05:37,,Brilliant.. much better free apps with quality especially for working students,4,,A Google user,,POSITIVE,5790a454-f3b9-48cf-83b1-01065f4a5198,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,Thanks for your appreciation. If you like our work then please support us by giving 5 star ratings. It means a lot to us. ☺,2017-07-10 11:47:27,brilliant much better free apps quality especially working students,boosters,special
42838,42838,41971,2017-07-09 00:22:52,,"Excellent introduction to coding. I used the HTML and CSS tutorials. I live in USA and as English is my mother tongue, I noticed many errors in grammar. Regardless of grammar, the tutorials were written so clearly that I easily followed the information to write a simple Web page in HTML. I was trained to code in both languages over a decade ago and needed to relearn and update my knowledge base. This went well with HTML. CSS was a bit confusing. Excellent detail in variety of selector/property/value options. While the CSS tutorial was extensive, not enough detail about entering CSS code for me to feel confident so I'll be looking for it the old fashioned way through W3.",5,,A Google user,,POSITIVE,68ea62af-3bfa-4479-b72f-3e9ee39caf56,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,102.0,3.2.5,"Tara Akers Thank you for your genuine feedback. We are working on improving the content and you will love the future updates.
ND",2017-07-28 01:16:06,excellent introduction coding used html css tutorials live usa english mother tongue noticed many errors grammar regardless grammar tutorials written clearly easily followed information write simple web page html trained code languages decade ago needed relearn update knowledge base went well html css bit confusing excellent detail variety selectorpropertyvalue options css tutorial extensive enough detail entering css code feel confident ill looking old fashioned way w3,torture breaks,live
