Unnamed: 0,date,developerResponse,content,rating,isEdited,userName,title,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt
12263,2021-03-14 07:58:09,,,5,,GDPLAYZ YT,,POSITIVE,python,2011a730-43c6-410a-a9e8-240b222abffe,https://play-lh.googleusercontent.com/a-/ACB-R5S0vRYHJOs9pz66KYOwG_UbUN7-nyx2FGDh4MoB8A,"Best for understanding and help in various parts like html,css,python,etc...",0.0,5.1.40,"Dear Friend
We're glad that we have been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-JP",2021-03-21 15:44:42
12332,2021-03-11 08:39:26,,,5,,Qomarudeen Oyerinde,,NEGATIVE,python,994c2866-898f-471c-887a-7a8aaa5703b7,https://play-lh.googleusercontent.com/a-/ACB-R5Trn3K_i-nqKYtAD8LG9TqkcFpByKSzL1FfGcXVVw,"The 'python' course in the Programming Hub app does not play audio. However, the separate python app plays audio. The developer should kindly rectify this issue in the Programming Hub app.",0.0,5.1.40,"Hello,
Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
-JP",2021-03-27 13:18:29
12498,2021-03-03 05:52:03,,,5,,Leonardo Carrillo,,NEGATIVE,python,71fb20e0-3906-4671-a9a3-2887fbca3afc,https://play-lh.googleusercontent.com/a-/ACB-R5RxDpIQBGInh91L-SLfCrofdPrWVzBgz3BgARxz,I learned python in a few months,0.0,5.1.40,"Dear Friend,
Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us.If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
-JP",2021-03-26 13:21:35
12523,2021-03-02 00:09:49,,,5,,Asechira Albert,,POSITIVE,python,61f7b859-f150-4bfb-8d73-68d066a9ac5d,https://play-lh.googleusercontent.com/a-/ACB-R5QlzqRTBmnWwuUFPzCcdmJHciOuTG1wE66LoZB7,"This is a very good python programming upp ever used, as my first lectures for python programming and I really understand every aspect of it.",0.0,5.1.40,"Dear Friend
Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-JP",2021-03-26 20:38:28
12565,2021-02-28 01:04:25,,,5,,Arshi S Pradeep (-ChibiLou-),,POSITIVE,python,2b4a949a-91e1-46d0-9e5e-2c17899efdcc,https://play-lh.googleusercontent.com/a-/ACB-R5S6yYqxANf2nQq-4cEnqVtD3TQ17JJEgACF5RaixQ,"Best app ever,the only problem is that I want to learn app making in python language",0.0,5.1.40,"Dear Friend
Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us.If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
-JP",2021-03-21 15:44:34
12570,2021-02-27 20:13:53,,,5,,Rania Khairy,,POSITIVE,python,5ddb6db6-118e-4bfa-ba90-4d77c726df30,https://play-lh.googleusercontent.com/a-/ACB-R5RIkba37V5EHOTQU2U1DCDyap77Aru8e1jBFoEd9A,"I like this app so much but what I want to see is more in depth courses because the courses are about absolute basics,there are some programming languages that has 2 courses courses in the app like html and html advance, I want more things like that maybe c# advance or python advance. but overall it's a very good app to learn the basics.",0.0,5.1.40,"Dear Friend,
We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning!
-JP",2021-03-26 13:21:57
12778,2021-02-20 03:53:40,,,5,,Jamie Kloc,,POSITIVE,python,8a09d25e-42cc-4b06-b1da-95a60b37682d,https://play-lh.googleusercontent.com/a-/ACB-R5SR2ZEh30qM6Aje7LtkKXYxGN88N7M-0Ga9VJTHxQ,so far best python class i've taken,0.0,5.1.39,"Hey Jamie!
We are grateful that you took the time out to leave us a review. Can you pamper us with a higher rating please ! Do not hesitate to reach out to us at hello@prghub.com, for any assistance.Happiest to serve you!
-JP",2021-02-27 11:25:36
12879,2021-02-16 07:25:39,,,5,,Francis Gacang,,NEGATIVE,python,a6b788ca-ba75-42c2-8b19-ad43cb5a77cf,https://play-lh.googleusercontent.com/a-/ACB-R5RAGyYfKMCC6kIvrR8Jqmska5Mt-f57s7mOyERybhQ,"Amazing, Im a beginner yet im learning python now.Wew!",0.0,5.1.39,"Dear Friend,
Thank you so much! Every little encouragement greatly helps us to continuously improve and provide you with the best platform to learn programming. If you need any help, feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you!
-JP",2021-02-18 11:39:06
12979,2021-02-12 09:08:25,,,1,,Something,,NEGATIVE,python,617894ab-98d1-4277-8dbc-46d602c6ec94,https://play-lh.googleusercontent.com/a-/ACB-R5QWCRr1VbxhEmkzllk3khTJFhHWWje6Fe-ToN_URw,"In the C++ section, the text to speech is not working, I tried with lots of times but it won't work. I tried on python and ethical hacking text to speech works out there but not in c++, do something about it.",0.0,,"Hi,

Thank you for getting in touch about this!! We totally understand the frustration caused by us. Kindly kill/ force start the app and restart. Meanwhile try switching network and check whether that helps out. If you need assistance with anything, please don't hesitate to get in touch with us at Hello@prghub.com.
-JP",2021-02-12 11:55:48
13097,2021-02-07 13:29:31,,,5,,Louis G,,POSITIVE,python,990ef269-5a47-4468-95e0-a3e62ea6b675,https://play-lh.googleusercontent.com/a-/ACB-R5Q28ppeXxee8-3kzV1TiDWBUoUOuNqKU5W-06fhmw,Amazing I've been looking for a way to learn all this stuff im constantly on YouTube Google and python and this app has helped me learn more ML than what I've learnt in the past year of watching different educational YouTube videos,2.0,5.1.38,"Dear Friend
We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better.
-JP",2021-02-08 07:18:27
13181,2021-02-03 11:43:19,,,2,,Bamboo & spells studios,,NEGATIVE,python,7cf3be33-4e81-495b-b1ff-c3c8c36995ff,https://play-lh.googleusercontent.com/a-/ACB-R5RtH6nZvcsAqsycLd6PPxqLzQQZ_FltGYelF3o-ywM,They barely cover anything before you are expected to pay up. I hit the pay wall literally right after writing hello world in python. Not nearly enough to convince me to buy.,3.0,5.1.38,"Hi Richard,
Thank you for writing to us. We agree that the content should be free. But we strive to provide our learners quality content and hence we had to hire experts. We request you to reach us out at Hello@PrgHub.com, we will definitely reach you out with a solution that makes you delighted.
-JP

",2021-02-03 13:06:22
13314,2021-01-29 09:59:56,,,5,,Carlos Jones,,POSITIVE,python,f6323973-0bb5-4caf-a90c-1e3f4705eba6,https://play-lh.googleusercontent.com/a/AGNmyxbTkqoqwGoyypcbw8kTPBtzSV8q1VU8LPpBuasg=mo,I'm only beginning to use this programme for learning python ..its very good at taking you through slowly and explaining each step,1.0,5.1.37,"Dear Friend,
Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-JP",2021-01-30 13:52:21
13338,2021-01-28 15:05:31,,,5,,Avesh Gaming World,,POSITIVE,python,932967d2-19fb-4563-a131-e6320c89868c,https://play-lh.googleusercontent.com/a-/ACB-R5RcO-ltOuGJrVch1gXX8UvZcuLA-DMhejQWb-yfBQ,"This is excellent app to learn codes like c++, java, python, html etc. It also contain videos lectures in middle of programming course, which is good part of this app and it has no any irritated ads, which is also excellent part of this application I really appreciate a person who developed this great apps.Thank you.",10.0,5.1.37,"Dear Friend,
Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
-JP",2021-01-30 13:52:50
13341,2021-01-28 13:58:36,,,1,,Virginia Moore,,NEGATIVE,python,c0510885-835a-4797-8b3b-31caffde39c3,https://play-lh.googleusercontent.com/a-/ACB-R5QDYFq7_pjzLr-lIFZn4CfkD6dugUn-pGT1BYulrw,"Awful program and customer service. The lessons are poorly written and the information is extremely basic. It isn't worth the money whatsoever, and even after completing a ""certificate"" I don't know Python other than a few very basic commands. Save your money and get a book or try another app, because this won't teach you enough to actually DO anything with python and they'll refuse to make it right.",10.0,5.1.36,"Hi
We regret that we could not meet your expectation. We would like to hear from you about your expectation and difficulties faced in the app, so that we can understand you better as we mainly value our customer feedback and satisfaction. Please reach us at at Hello@prghub.com to help you better.
-JP",2021-01-29 03:32:25
13356,2021-01-28 02:28:58,,,4,,Juliet Rah,,POSITIVE,python,9f53de10-3f8c-4b98-a10d-def25224d43e,https://play-lh.googleusercontent.com/a-/ACB-R5TPDU52R4pzgeYWRlv9v_24L1OHY_4FcS7jd98Q,"Yeah, its pretty nice! I got to kmow facts about python and everything, buuuut theres a twist. You have to pay and its not rly convinient that way =1",0.0,5.1.37,"Hola Juliet!
Thank you for your amazing review. Please shower your love for us with a higher rating. Your happiness is the only thing we wish for. If you face any issues or need assistance - hello@prghub.com is the address to reach out to.
-JP",2021-01-30 13:54:26
13360,2021-01-27 23:37:27,,,5,,Devayani M,,POSITIVE,python,9883256f-9df6-4b26-a348-995af6f572ff,https://play-lh.googleusercontent.com/a-/ACB-R5QN-yDMMBZYTwihuBS5QWM9_GFyECrpzm5CFnDCWQ,Very good app for all new learning beginniners of python just try this app but membership is the only problem i have faced in this app..... I think this app is very useful for who have interested in python programing😊🔰,5.0,5.1.37,"Dear Friend
Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
-JP",2021-01-28 07:47:40
13420,2021-01-25 19:09:40,,,3,,Jonathan Z,,NEGATIVE,python,b37f92a5-034b-40c1-890e-ccd0916511b5,https://play-lh.googleusercontent.com/a-/ACB-R5RHPKu3vYkfiNEPIxwToEr-PqUDFVz2CDWvaGJXiQ,3 python sections for free... Then you have to pay. They should consider adding the word Demo or Trial to the description.,0.0,,"Hi Jonathan,
Thank you for reaching us out! We would love to offer everything for free but we need to sustain our team of experts to continuously improve and provide you with the best learning experience. Don't worry, though! You can follow our social media accounts for occasional pro version giveaways! :)
-DK
",2021-01-26 13:07:09
13673,2021-01-17 01:38:25,,,5,,Sonal Suthar,,POSITIVE,python,956072cc-7055-452a-bb53-cd4a4734a51f,https://play-lh.googleusercontent.com/a/AGNmyxZZCwpB0BXy5eQk_y-gicAQ_DHT680oLQcoEteJHA=mo,"Finally, i can learn c++,c,c#,java,python eyc. Any courses i want. This app is just best",0.0,5.1.36,"Hi Friend,
We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning!
-DK",2021-01-17 14:13:09
13712,2021-01-15 16:32:51,,,5,,Jorge Amador,,POSITIVE,python,515681ba-7c44-4974-8c96-f8ec13838c5e,https://play-lh.googleusercontent.com/a/AGNmyxZzArjLIwj-BSttNpLXvXlS11Ev2K0dgvDjI66l=mo,"Loving this app so far, using it to learn python.",0.0,5.1.36,"Dear Friend
Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
-JP",2021-01-16 12:40:45
13808,2021-01-11 12:57:23,,,5,,Mita Shah,,POSITIVE,python,54fc0c3c-d61f-471d-9122-f17ca599c28d,https://play-lh.googleusercontent.com/a-/ACB-R5SNy79LQW95c8FY9PmZscmK5bUWs3-f2IjqT9CHEg,I learn python programming language from this app this is very nice app,0.0,5.1.36,"Dear Friend
We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning!
-JP",2021-01-12 12:50:36
13862,2021-01-09 13:33:38,,,5,,Amirmohammad Omidi,,NEGATIVE,python,e7231668-1b4d-45f7-8172-fd6ae33e227a,https://play-lh.googleusercontent.com/a-/ACB-R5RiJ7vDQXF93LhTl2RfiI3AYAI-jU5B-S9Wssk_JQ,when will python 3 course get ready? it's been a long time,5.0,5.1.36,"Dear Amirmohammad,
We appreciate your eagerness to take the Python 3 course. We assure you that we are working diligently to release it and deliver you the best content as soon as possible. Please get in touch with us at Hello@prghub.com so that we can help you better.
-PA",2019-04-17 09:34:25
13875,2021-01-09 08:13:04,,,1,,Simply Promote,,NEGATIVE,python,c7263ad2-4152-4e6e-9f18-cc03308736d1,https://play-lh.googleusercontent.com/a/AGNmyxa-UV_znpDrwQoWqxg9CEwzftu4e4rQZYtiFO9m=mo,"I paid for pro and still getting the same course materials which you were offering in free. Tried for python, angular etc. I am feelijng cheated, nothing extra for paying lifetime. Please help.",1.0,5.1.36,"Dear Friend,
We can totally understand your frustration regarding this issue. But rest assured we are here to help kindly reach us at Hello@prghub.com with the GPA number or the payment receipt, so that we can provide you solutions as soon as possible.
Meanwhile try logging out and log back in
-JP",2021-01-10 07:07:02
